id,option,value
GrBVrk,office,0
GrBVrk,onthego,1
GrBVrk,cafe,0
GrBVrk,other,0
WApbYk,home,1
WApbYk,office,1
WApbYk,onthego,0
WApbYk,cafe,0
WApbYk,other,0
eBxG20,home,1
eBxG20,office,1
eBxG20,onthego,0
eBxG20,cafe,0
eBxG20,other,0
24x9NA,home,1
24x9NA,office,0
24x9NA,onthego,0
24x9NA,cafe,0
24x9NA,other,0
NAB2qB,home,1
NAB2qB,office,0
NAB2qB,onthego,0
NAB2qB,cafe,0
NAB2qB,other,0
RzBqoJ,home,1
RzBqoJ,office,0
RzBqoJ,onthego,0
RzBqoJ,cafe,0
RzBqoJ,other,0
jB98xY,home,0
jB98xY,office,0
jB98xY,onthego,1
jB98xY,cafe,0
jB98xY,other,0
LdMxB2,home,1
LdMxB2,office,1
LdMxB2,onthego,1
LdMxB2,cafe,0
LdMxB2,other,0
GrBOrz,home,
GrBOrz,office,
GrBOrz,onthego,
GrBOrz,cafe,
GrBOrz,other,
5dqajd,home,1
5dqajd,office,0
5dqajd,onthego,0
5dqajd,cafe,1
5dqajd,other,0
VZ1W0E,home,1
VZ1W0E,office,0
VZ1W0E,onthego,0
VZ1W0E,cafe,1
VZ1W0E,other,0
NABN5G,home,1
NABN5G,office,0
NABN5G,onthego,0
NABN5G,cafe,0
NABN5G,other,0
6dQY8o,home,1
6dQY8o,office,1
6dQY8o,onthego,1
6dQY8o,cafe,1
6dQY8o,other,0
WAp6va,home,1
WAp6va,office,0
WAp6va,onthego,0
WAp6va,cafe,0
WAp6va,other,0
EPbVGA,home,1
EPbVGA,office,1
EPbVGA,onthego,0
EPbVGA,cafe,1
EPbVGA,other,0
OABqQp,home,0
OABqQp,office,1
OABqQp,onthego,1
OABqQp,cafe,1
OABqQp,other,0
DVvOop,home,1
DVvOop,office,0
DVvOop,onthego,0
DVvOop,cafe,0
DVvOop,other,0
KMBrLz,home,1
KMBrLz,office,1
KMBrLz,onthego,0
KMBrLz,cafe,0
KMBrLz,other,0
jB9r21,home,1
jB9r21,office,0
jB9r21,onthego,0
jB9r21,cafe,1
jB9r21,other,0
pLPYLE,home,0
pLPYLE,office,1
pLPYLE,onthego,1
pLPYLE,cafe,0
pLPYLE,other,0
oAV8yX,home,1
oAV8yX,office,0
oAV8yX,onthego,0
oAV8yX,cafe,0
oAV8yX,other,0
aBrp0W,home,1
aBrp0W,office,0
aBrp0W,onthego,0
aBrp0W,cafe,0
aBrp0W,other,0
g5NPxK,home,1
g5NPxK,office,1
g5NPxK,onthego,0
g5NPxK,cafe,0
g5NPxK,other,0
bl41kE,home,1
bl41kE,office,0
bl41kE,onthego,1
bl41kE,cafe,1
bl41kE,other,0
GrBO1z,home,1
GrBO1z,office,1
GrBO1z,onthego,0
GrBO1z,cafe,0
GrBO1z,other,0
xdN8Q9,home,1
xdN8Q9,office,0
xdN8Q9,onthego,1
xdN8Q9,cafe,1
xdN8Q9,other,0
vNx8Xv,home,1
vNx8Xv,office,0
vNx8Xv,onthego,0
vNx8Xv,cafe,0
vNx8Xv,other,0
dY2JPN,home,1
dY2JPN,office,0
dY2JPN,onthego,0
dY2JPN,cafe,1
dY2JPN,other,0
MAdjLE,home,1
MAdjLE,office,0
MAdjLE,onthego,0
MAdjLE,cafe,0
MAdjLE,other,0
6dQ6xo,home,1
6dQ6xo,office,1
6dQ6xo,onthego,0
6dQ6xo,cafe,0
6dQ6xo,other,0
7d97lZ,home,1
7d97lZ,office,1
7d97lZ,onthego,0
7d97lZ,cafe,0
7d97lZ,other,0
0EjqPQ,home,1
0EjqPQ,office,0
0EjqPQ,onthego,0
0EjqPQ,cafe,0
0EjqPQ,other,0
BGbJD4,home,0
BGbJD4,office,1
BGbJD4,onthego,0
BGbJD4,cafe,0
BGbJD4,other,0
9dJYbp,home,1
9dJYbp,office,1
9dJYbp,onthego,0
9dJYbp,cafe,0
9dJYbp,other,0
xdNbJ9,home,1
xdNbJ9,office,1
xdNbJ9,onthego,1
xdNbJ9,cafe,1
xdNbJ9,other,0
EPbVLl,home,1
EPbVLl,office,1
EPbVLl,onthego,1
EPbVLl,cafe,0
EPbVLl,other,0
pLPNQJ,home,1
pLPNQJ,office,0
pLPNQJ,onthego,1
pLPNQJ,cafe,0
pLPNQJ,other,0
AlbMLW,home,1
AlbMLW,office,0
AlbMLW,onthego,0
AlbMLW,cafe,1
AlbMLW,other,0
EPboPq,home,1
EPboPq,office,0
EPboPq,onthego,0
EPboPq,cafe,0
EPboPq,other,0
ylq8yW,home,1
ylq8yW,office,1
ylq8yW,onthego,1
ylq8yW,cafe,1
ylq8yW,other,0
J2kEDz,home,1
J2kEDz,office,1
J2kEDz,onthego,0
J2kEDz,cafe,0
J2kEDz,other,0
24x9Lg,home,1
24x9Lg,office,0
24x9Lg,onthego,0
24x9Lg,cafe,0
24x9Lg,other,0
0EjYb6,home,1
0EjYb6,office,0
0EjYb6,onthego,0
0EjYb6,cafe,0
0EjYb6,other,0
ZdRb6a,home,1
ZdRb6a,office,0
ZdRb6a,onthego,0
ZdRb6a,cafe,0
ZdRb6a,other,0
WApbdP,home,1
WApbdP,office,1
WApbdP,onthego,0
WApbdP,cafe,0
WApbdP,other,0
24xY69,home,1
24xY69,office,0
24xY69,onthego,0
24xY69,cafe,0
24xY69,other,0
RzBqWd,home,1
RzBqWd,office,0
RzBqWd,onthego,0
RzBqWd,cafe,0
RzBqWd,other,0
RzBqLv,home,1
RzBqLv,office,1
RzBqLv,onthego,0
RzBqLv,cafe,1
RzBqLv,other,0
oAV8d5,home,1
oAV8d5,office,0
oAV8d5,onthego,0
oAV8d5,cafe,1
oAV8d5,other,0
oAV8OM,home,1
oAV8OM,office,0
oAV8OM,onthego,0
oAV8OM,cafe,0
oAV8OM,other,0
AlbYyW,home,0
AlbYyW,office,1
AlbYyW,onthego,0
AlbYyW,cafe,0
AlbYyW,other,0
KMB4kk,home,1
KMB4kk,office,1
KMB4kk,onthego,0
KMB4kk,cafe,0
KMB4kk,other,0
42N0Kd,home,1
42N0Kd,office,1
42N0Kd,onthego,0
42N0Kd,cafe,1
42N0Kd,other,0
0Ej0VZ,home,1
0Ej0VZ,office,0
0Ej0VZ,onthego,0
0Ej0VZ,cafe,0
0Ej0VZ,other,0
rlrQQo,home,1
rlrQQo,office,0
rlrQQo,onthego,1
rlrQQo,cafe,1
rlrQQo,other,0
vNx84X,home,1
vNx84X,office,0
vNx84X,onthego,0
vNx84X,cafe,0
vNx84X,other,0
OABxLk,home,1
OABxLk,office,0
OABxLk,onthego,0
OABxLk,cafe,1
OABxLk,other,0
MAd2V0,home,1
MAd2V0,office,0
MAd2V0,onthego,0
MAd2V0,cafe,0
MAd2V0,other,0
8dpbGk,home,1
8dpbGk,office,0
8dpbGk,onthego,0
8dpbGk,cafe,1
8dpbGk,other,0
zKQ8ja,home,1
zKQ8ja,office,1
zKQ8ja,onthego,0
zKQ8ja,cafe,0
zKQ8ja,other,0
YZzBLJ,home,1
YZzBLJ,office,0
YZzBLJ,onthego,0
YZzBLJ,cafe,0
YZzBLJ,other,0
QABNdl,home,1
QABNdl,office,0
QABNdl,onthego,0
QABNdl,cafe,0
QABNdl,other,0
8dpbko,home,1
8dpbko,office,0
8dpbko,onthego,0
8dpbko,cafe,0
8dpbko,other,0
XeB6Ee,home,1
XeB6Ee,office,1
XeB6Ee,onthego,0
XeB6Ee,cafe,0
XeB6Ee,other,0
KMBroK,home,1
KMBroK,office,0
KMBroK,onthego,1
KMBroK,cafe,0
KMBroK,other,0
24x9rg,home,1
24x9rg,office,0
24x9rg,onthego,0
24x9rg,cafe,0
24x9rg,other,0
dY2JjD,home,1
dY2JjD,office,1
dY2JjD,onthego,0
dY2JjD,cafe,0
dY2JjD,other,0
LdMjyz,home,1
LdMjyz,office,0
LdMjyz,onthego,0
LdMjyz,cafe,0
LdMjyz,other,0
9dJYM1,home,1
9dJYM1,office,1
9dJYM1,onthego,1
9dJYM1,cafe,1
9dJYM1,other,0
kYR4rj,home,1
kYR4rj,office,1
kYR4rj,onthego,1
kYR4rj,cafe,1
kYR4rj,other,0
pLPN7q,home,1
pLPN7q,office,0
pLPN7q,onthego,0
pLPN7q,cafe,1
pLPN7q,other,0
6dQ0eO,home,1
6dQ0eO,office,1
6dQ0eO,onthego,0
6dQ0eO,cafe,0
6dQ0eO,other,0
42NlLd,home,1
42NlLd,office,0
42NlLd,onthego,0
42NlLd,cafe,1
42NlLd,other,0
LdMxaj,home,1
LdMxaj,office,0
LdMxaj,onthego,0
LdMxaj,cafe,1
LdMxaj,other,0
BGbJZ4,home,1
BGbJZ4,office,0
BGbJZ4,onthego,0
BGbJZ4,cafe,0
BGbJZ4,other,0
J2kER7,home,1
J2kER7,office,1
J2kER7,onthego,0
J2kER7,cafe,0
J2kER7,other,0
eBxgQO,home,0
eBxgQO,office,0
eBxgQO,onthego,0
eBxgQO,cafe,0
eBxgQO,other,1
J2kELz,home,1
J2kELz,office,0
J2kELz,onthego,0
J2kELz,cafe,0
J2kELz,other,0
LdMjqJ,home,0
LdMjqJ,office,0
LdMjqJ,onthego,1
LdMjqJ,cafe,0
LdMjqJ,other,0
oAVNeM,home,1
oAVNeM,office,0
oAVNeM,onthego,0
oAVNeM,cafe,0
oAVNeM,other,0
oAVZ95,home,1
oAVZ95,office,1
oAVZ95,onthego,0
oAVZ95,cafe,0
oAVZ95,other,0
eBxGvE,home,1
eBxGvE,office,1
eBxGvE,onthego,1
eBxGvE,cafe,1
eBxGvE,other,0
g5NPYO,home,1
g5NPYO,office,1
g5NPYO,onthego,1
g5NPYO,cafe,1
g5NPYO,other,0
xdNbxo,home,1
xdNbxo,office,0
xdNbxo,onthego,0
xdNbxo,cafe,1
xdNbxo,other,0
zKQ8ZZ,home,1
zKQ8ZZ,office,1
zKQ8ZZ,onthego,1
zKQ8ZZ,cafe,1
zKQ8ZZ,other,0
rlrQxl,home,1
rlrQxl,office,1
rlrQxl,onthego,0
rlrQxl,cafe,1
rlrQxl,other,0
VZ1W8N,home,1
VZ1W8N,office,0
VZ1W8N,onthego,0
VZ1W8N,cafe,1
VZ1W8N,other,0
WAp6PN,home,1
WAp6PN,office,1
WAp6PN,onthego,1
WAp6PN,cafe,1
WAp6PN,other,0
DVvo9l,home,1
DVvo9l,office,0
DVvo9l,onthego,1
DVvo9l,cafe,0
DVvo9l,other,0
ylqAdB,home,1
ylqAdB,office,0
ylqAdB,onthego,0
ylqAdB,cafe,0
ylqAdB,other,0
rlrQP2,home,1
rlrQP2,office,1
rlrQP2,onthego,0
rlrQP2,cafe,0
rlrQP2,other,0
EPbo0L,home,1
EPbo0L,office,1
EPbo0L,onthego,1
EPbo0L,cafe,0
EPbo0L,other,0
ylqAY6,home,1
ylqAY6,office,0
ylqAY6,onthego,0
ylqAY6,cafe,1
ylqAY6,other,0
AlbR7B,home,1
AlbR7B,office,0
AlbR7B,onthego,0
AlbR7B,cafe,0
AlbR7B,other,0
EPbVxA,home,1
EPbVxA,office,0
EPbVxA,onthego,0
EPbVxA,cafe,1
EPbVxA,other,0
BGboo4,home,1
BGboo4,office,0
BGboo4,onthego,0
BGboo4,cafe,1
BGboo4,other,0
dY2GGD,home,0
dY2GGD,office,0
dY2GGD,onthego,1
dY2GGD,cafe,0
dY2GGD,other,0
oAV8o5,home,1
oAV8o5,office,0
oAV8o5,onthego,0
oAV8o5,cafe,0
oAV8o5,other,0
WApa9N,home,0
WApa9N,office,1
WApa9N,onthego,0
WApa9N,cafe,0
WApa9N,other,0
BGbJE5,home,0
BGbJE5,office,0
BGbJE5,onthego,0
BGbJE5,cafe,0
BGbJE5,other,1
0EjzA9,home,1
0EjzA9,office,0
0EjzA9,onthego,1
0EjzA9,cafe,1
0EjzA9,other,0
vNx6YX,home,1
vNx6YX,office,1
vNx6YX,onthego,1
vNx6YX,cafe,0
vNx6YX,other,0
WApaAQ,home,1
WApaAQ,office,0
WApaAQ,onthego,0
WApaAQ,cafe,0
WApaAQ,other,0
J2krZX,home,1
J2krZX,office,1
J2krZX,onthego,0
J2krZX,cafe,0
J2krZX,other,0
oAVN6V,home,1
oAVN6V,office,0
oAVN6V,onthego,0
oAVN6V,cafe,0
oAVN6V,other,0
VZ1WVN,home,1
VZ1WVN,office,0
VZ1WVN,onthego,0
VZ1WVN,cafe,1
VZ1WVN,other,0
42Nlko,home,1
42Nlko,office,1
42Nlko,onthego,0
42Nlko,cafe,0
42Nlko,other,0
RzBq4P,home,1
RzBq4P,office,0
RzBq4P,onthego,0
RzBq4P,cafe,0
RzBq4P,other,0
1r2QM4,home,1
1r2QM4,office,0
1r2QM4,onthego,0
1r2QM4,cafe,1
1r2QM4,other,0
LdM4d2,home,0
LdM4d2,office,1
LdM4d2,onthego,1
LdM4d2,cafe,0
LdM4d2,other,0
42N0dB,home,0
42N0dB,office,1
42N0dB,onthego,0
42N0dB,cafe,1
42N0dB,other,0
jB98M9,home,1
jB98M9,office,0
jB98M9,onthego,0
jB98M9,cafe,0
jB98M9,other,0
1r205O,home,1
1r205O,office,0
1r205O,onthego,0
1r205O,cafe,0
1r205O,other,0
5dq0yE,home,1
5dq0yE,office,1
5dq0yE,onthego,1
5dq0yE,cafe,0
5dq0yE,other,0
YZzb4N,home,1
YZzb4N,office,0
YZzb4N,onthego,0
YZzb4N,cafe,0
YZzb4N,other,0
QABq7Y,home,1
QABq7Y,office,0
QABq7Y,onthego,0
QABq7Y,cafe,0
QABq7Y,other,0
PABQDd,home,1
PABQDd,office,0
PABQDd,onthego,0
PABQDd,cafe,0
PABQDd,other,0
9dJY7E,home,1
9dJY7E,office,1
9dJY7E,onthego,0
9dJY7E,cafe,1
9dJY7E,other,0
24xYgM,home,1
24xYgM,office,1
24xYgM,onthego,0
24xYgM,cafe,0
24xYgM,other,0
KMB25K,home,1
KMB25K,office,0
KMB25K,onthego,0
KMB25K,cafe,0
KMB25K,other,0
RzBqzP,home,1
RzBqzP,office,1
RzBqzP,onthego,0
RzBqzP,cafe,0
RzBqzP,other,0
GrBEvo,home,1
GrBEvo,office,1
GrBEvo,onthego,0
GrBEvo,cafe,1
GrBEvo,other,0
rlrQrv,home,1
rlrQrv,office,0
rlrQrv,onthego,1
rlrQrv,cafe,0
rlrQrv,other,0
LdMxpz,home,1
LdMxpz,office,1
LdMxpz,onthego,1
LdMxpz,cafe,0
LdMxpz,other,0
ZdRblA,home,1
ZdRblA,office,0
ZdRblA,onthego,0
ZdRblA,cafe,0
ZdRblA,other,0
bl4My7,home,1
bl4My7,office,0
bl4My7,onthego,0
bl4My7,cafe,0
bl4My7,other,0
XeB72d,home,1
XeB72d,office,0
XeB72d,onthego,1
XeB72d,cafe,1
XeB72d,other,0
zKQBXq,home,1
zKQBXq,office,0
zKQBXq,onthego,0
zKQBXq,cafe,1
zKQBXq,other,0
rlr9Yv,home,1
rlr9Yv,office,1
rlr9Yv,onthego,0
rlr9Yv,cafe,0
rlr9Yv,other,0
dY2GNy,home,1
dY2GNy,office,0
dY2GNy,onthego,0
dY2GNy,cafe,1
dY2GNy,other,0
zKQA18,home,1
zKQA18,office,0
zKQA18,onthego,1
zKQA18,cafe,0
zKQA18,other,0
ZdRAAV,home,1
ZdRAAV,office,0
ZdRAAV,onthego,1
ZdRAAV,cafe,0
ZdRAAV,other,0
VZ17Ev,home,1
VZ17Ev,office,1
VZ17Ev,onthego,0
VZ17Ev,cafe,1
VZ17Ev,other,0
NAB2Ab,home,1
NAB2Ab,office,0
NAB2Ab,onthego,0
NAB2Ab,cafe,1
NAB2Ab,other,0
rlr9yM,home,1
rlr9yM,office,1
rlr9yM,onthego,0
rlr9yM,cafe,0
rlr9yM,other,0
5dqYbv,home,1
5dqYbv,office,0
5dqYbv,onthego,0
5dqYbv,cafe,0
5dqYbv,other,0
AlbRKW,home,1
AlbRKW,office,1
AlbRKW,onthego,0
AlbRKW,cafe,1
AlbRKW,other,0
ylqb6X,home,1
ylqb6X,office,1
ylqb6X,onthego,0
ylqb6X,cafe,0
ylqb6X,other,0
dY2o6d,home,1
dY2o6d,office,1
dY2o6d,onthego,1
dY2o6d,cafe,1
dY2o6d,other,0
dY2oKz,home,1
dY2oKz,office,1
dY2oKz,onthego,0
dY2oKz,cafe,0
dY2oKz,other,0
oAVN61,home,1
oAVN61,office,1
oAVN61,onthego,1
oAVN61,cafe,1
oAVN61,other,0
rlr9yv,home,1
rlr9yv,office,0
rlr9yv,onthego,0
rlr9yv,cafe,0
rlr9yv,other,0
kYR4Nr,home,1
kYR4Nr,office,1
kYR4Nr,onthego,1
kYR4Nr,cafe,1
kYR4Nr,other,0
zKQ4kq,home,1
zKQ4kq,office,0
zKQ4kq,onthego,0
zKQ4kq,cafe,0
zKQ4kq,other,0
RzBeoP,home,1
RzBeoP,office,0
RzBeoP,onthego,0
RzBeoP,cafe,0
RzBeoP,other,0
24xYJL,home,1
24xYJL,office,0
24xYJL,onthego,0
24xYJL,cafe,1
24xYJL,other,0
ZdRAWA,home,1
ZdRAWA,office,1
ZdRAWA,onthego,0
ZdRAWA,cafe,0
ZdRAWA,other,0
rlr9OL,home,1
rlr9OL,office,0
rlr9OL,onthego,0
rlr9OL,cafe,1
rlr9OL,other,0
PABQdQ,home,1
PABQdQ,office,1
PABQdQ,onthego,1
PABQdQ,cafe,0
PABQdQ,other,0
1r20NQ,home,1
1r20NQ,office,1
1r20NQ,onthego,0
1r20NQ,cafe,1
1r20NQ,other,0
qbEqj2,home,1
qbEqj2,office,1
qbEqj2,onthego,0
qbEqj2,cafe,0
qbEqj2,other,0
g5NV9P,home,1
g5NV9P,office,1
g5NV9P,onthego,0
g5NV9P,cafe,0
g5NV9P,other,0
42NY8Y,home,1
42NY8Y,office,1
42NY8Y,onthego,0
42NY8Y,cafe,0
42NY8Y,other,0
GrBVJp,home,1
GrBVJp,office,0
GrBVJp,onthego,0
GrBVJp,cafe,0
GrBVJp,other,0
7d90RL,home,1
7d90RL,office,0
7d90RL,onthego,0
7d90RL,cafe,1
7d90RL,other,0
lNl8WV,home,0
lNl8WV,office,1
lNl8WV,onthego,0
lNl8WV,cafe,1
lNl8WV,other,0
vNxaEA,home,1
vNxaEA,office,0
vNxaEA,onthego,1
vNxaEA,cafe,1
vNxaEA,other,0
0EjY5P,home,1
0EjY5P,office,0
0EjY5P,onthego,0
0EjY5P,cafe,0
0EjY5P,other,0
eBxO5q,home,1
eBxO5q,office,0
eBxO5q,onthego,0
eBxO5q,cafe,0
eBxO5q,other,0
blx47Z,home,1
blx47Z,office,1
blx47Z,onthego,0
blx47Z,cafe,1
blx47Z,other,0
lNlXyB,home,0
lNlXyB,office,1
lNlXyB,onthego,0
lNlXyB,cafe,0
lNlXyB,other,0
1r2Yx4,home,1
1r2Yx4,office,0
1r2Yx4,onthego,0
1r2Yx4,cafe,0
1r2Yx4,other,0
1r20WM,home,1
1r20WM,office,0
1r20WM,onthego,0
1r20WM,cafe,0
1r20WM,other,0
J2krad,home,1
J2krad,office,0
J2krad,onthego,0
J2krad,cafe,0
J2krad,other,0
DVvo05,home,1
DVvo05,office,0
DVvo05,onthego,1
DVvo05,cafe,0
DVvo05,other,0
VZ1aJj,home,1
VZ1aJj,office,0
VZ1aJj,onthego,0
VZ1aJj,cafe,0
VZ1aJj,other,0
42N0ab,home,
42N0ab,office,
42N0ab,onthego,
42N0ab,cafe,
42N0ab,other,
aBrJxZ,home,1
aBrJxZ,office,0
aBrJxZ,onthego,0
aBrJxZ,cafe,0
aBrJxZ,other,0
9dJ0qG,home,1
9dJ0qG,office,0
9dJ0qG,onthego,0
9dJ0qG,cafe,0
9dJ0qG,other,0
PABN1x,home,1
PABN1x,office,0
PABN1x,onthego,0
PABN1x,cafe,0
PABN1x,other,0
8dpDDk,home,1
8dpDDk,office,0
8dpDDk,onthego,0
8dpDDk,cafe,1
8dpDDk,other,0
qA2y0O,home,1
qA2y0O,office,0
qA2y0O,onthego,1
qA2y0O,cafe,1
qA2y0O,other,0
V0ELg6,home,1
V0ELg6,office,0
V0ELg6,onthego,0
V0ELg6,cafe,0
V0ELg6,other,0
zKQ8Qg,home,1
zKQ8Qg,office,0
zKQ8Qg,onthego,0
zKQ8Qg,cafe,0
zKQ8Qg,other,0
VZ1WYN,home,1
VZ1WYN,office,0
VZ1WYN,onthego,0
VZ1WYN,cafe,0
VZ1WYN,other,0
jB98W1,home,1
jB98W1,office,1
jB98W1,onthego,0
jB98W1,cafe,0
jB98W1,other,0
24x9Rj,home,
24x9Rj,office,
24x9Rj,onthego,
24x9Rj,cafe,
24x9Rj,other,
rlr82o,home,1
rlr82o,office,1
rlr82o,onthego,1
rlr82o,cafe,1
rlr82o,other,0
QABNj7,home,1
QABNj7,office,1
QABNj7,onthego,0
QABNj7,cafe,0
QABNj7,other,0
vNx8El,home,1
vNx8El,office,0
vNx8El,onthego,0
vNx8El,cafe,0
vNx8El,other,0
jB98WY,home,1
jB98WY,office,1
jB98WY,onthego,1
jB98WY,cafe,0
jB98WY,other,0
LdM4Op,home,1
LdM4Op,office,0
LdM4Op,onthego,0
LdM4Op,cafe,0
LdM4Op,other,0
qbE8gG,home,1
qbE8gG,office,0
qbE8gG,onthego,0
qbE8gG,cafe,0
qbE8gG,other,0
bl41zZ,home,1
bl41zZ,office,0
bl41zZ,onthego,0
bl41zZ,cafe,0
bl41zZ,other,0
xdN8yk,home,1
xdN8yk,office,1
xdN8yk,onthego,0
xdN8yk,cafe,0
xdN8yk,other,0
rlr8LX,home,1
rlr8LX,office,0
rlr8LX,onthego,1
rlr8LX,cafe,0
rlr8LX,other,0
jB98ga,home,1
jB98ga,office,0
jB98ga,onthego,0
jB98ga,cafe,0
jB98ga,other,0
pLPY01,home,1
pLPY01,office,0
pLPY01,onthego,0
pLPY01,cafe,0
pLPY01,other,0
GrBODO,home,1
GrBODO,office,0
