id,option,value
bl41Zg,brownsugar,0
bl41Zg,rawsugar,0
GrBVrk,sugar,
GrBVrk,artificial,
GrBVrk,honey,
GrBVrk,maple,
GrBVrk,stevia,
GrBVrk,agave,
GrBVrk,brownsugar,
GrBVrk,rawsugar,
WApbYk,sugar,
WApbYk,artificial,
WApbYk,honey,
WApbYk,maple,
WApbYk,stevia,
WApbYk,agave,
WApbYk,brownsugar,
WApbYk,rawsugar,
eBxG20,sugar,
eBxG20,artificial,
eBxG20,honey,
eBxG20,maple,
eBxG20,stevia,
eBxG20,agave,
eBxG20,brownsugar,
eBxG20,rawsugar,
24x9NA,sugar,
24x9NA,artificial,
24x9NA,honey,
24x9NA,maple,
24x9NA,stevia,
24x9NA,agave,
24x9NA,brownsugar,
24x9NA,rawsugar,
NAB2qB,sugar,
NAB2qB,artificial,
NAB2qB,honey,
NAB2qB,maple,
NAB2qB,stevia,
NAB2qB,agave,
NAB2qB,brownsugar,
NAB2qB,rawsugar,
RzBqoJ,sugar,
RzBqoJ,artificial,
RzBqoJ,honey,
RzBqoJ,maple,
RzBqoJ,stevia,
RzBqoJ,agave,
RzBqoJ,brownsugar,
RzBqoJ,rawsugar,
jB98xY,sugar,
jB98xY,artificial,
jB98xY,honey,
jB98xY,maple,
jB98xY,stevia,
jB98xY,agave,
jB98xY,brownsugar,
jB98xY,rawsugar,
LdMxB2,sugar,
LdMxB2,artificial,
LdMxB2,honey,
LdMxB2,maple,
LdMxB2,stevia,
LdMxB2,agave,
LdMxB2,brownsugar,
LdMxB2,rawsugar,
GrBOrz,sugar,
GrBOrz,artificial,
GrBOrz,honey,
GrBOrz,maple,
GrBOrz,stevia,
GrBOrz,agave,
GrBOrz,brownsugar,
GrBOrz,rawsugar,
5dqajd,sugar,
5dqajd,artificial,
5dqajd,honey,
5dqajd,maple,
5dqajd,stevia,
5dqajd,agave,
5dqajd,brownsugar,
5dqajd,rawsugar,
VZ1W0E,sugar,
VZ1W0E,artificial,
VZ1W0E,honey,
VZ1W0E,maple,
VZ1W0E,stevia,
VZ1W0E,agave,
VZ1W0E,brownsugar,
VZ1W0E,rawsugar,
NABN5G,sugar,
NABN5G,artificial,
NABN5G,honey,
NABN5G,maple,
NABN5G,stevia,
NABN5G,agave,
NABN5G,brownsugar,
NABN5G,rawsugar,
6dQY8o,sugar,
6dQY8o,artificial,
6dQY8o,honey,
6dQY8o,maple,
6dQY8o,stevia,
6dQY8o,agave,
6dQY8o,brownsugar,
6dQY8o,rawsugar,
WAp6va,sugar,
WAp6va,artificial,
WAp6va,honey,
WAp6va,maple,
WAp6va,stevia,
WAp6va,agave,
WAp6va,brownsugar,
WAp6va,rawsugar,
EPbVGA,sugar,1
EPbVGA,artificial,0
EPbVGA,honey,0
EPbVGA,maple,0
EPbVGA,stevia,0
EPbVGA,agave,0
EPbVGA,brownsugar,0
EPbVGA,rawsugar,0
OABqQp,sugar,0
OABqQp,artificial,0
OABqQp,honey,0
OABqQp,maple,0
OABqQp,stevia,0
OABqQp,agave,0
OABqQp,brownsugar,1
OABqQp,rawsugar,1
DVvOop,sugar,
DVvOop,artificial,
DVvOop,honey,
DVvOop,maple,
DVvOop,stevia,
DVvOop,agave,
DVvOop,brownsugar,
DVvOop,rawsugar,
KMBrLz,sugar,
KMBrLz,artificial,
KMBrLz,honey,
KMBrLz,maple,
KMBrLz,stevia,
KMBrLz,agave,
KMBrLz,brownsugar,
KMBrLz,rawsugar,
jB9r21,sugar,
jB9r21,artificial,
jB9r21,honey,
jB9r21,maple,
jB9r21,stevia,
jB9r21,agave,
jB9r21,brownsugar,
jB9r21,rawsugar,
pLPYLE,sugar,
pLPYLE,artificial,
pLPYLE,honey,
pLPYLE,maple,
pLPYLE,stevia,
pLPYLE,agave,
pLPYLE,brownsugar,
pLPYLE,rawsugar,
oAV8yX,sugar,
oAV8yX,artificial,
oAV8yX,honey,
oAV8yX,maple,
oAV8yX,stevia,
oAV8yX,agave,
oAV8yX,brownsugar,
oAV8yX,rawsugar,
aBrp0W,sugar,1
aBrp0W,artificial,1
aBrp0W,honey,0
aBrp0W,maple,0
aBrp0W,stevia,0
aBrp0W,agave,0
aBrp0W,brownsugar,0
aBrp0W,rawsugar,0
g5NPxK,sugar,
g5NPxK,artificial,
g5NPxK,honey,
g5NPxK,maple,
g5NPxK,stevia,
g5NPxK,agave,
g5NPxK,brownsugar,
g5NPxK,rawsugar,
bl41kE,sugar,
bl41kE,artificial,
bl41kE,honey,
bl41kE,maple,
bl41kE,stevia,
bl41kE,agave,
bl41kE,brownsugar,
bl41kE,rawsugar,
GrBO1z,sugar,
GrBO1z,artificial,
GrBO1z,honey,
GrBO1z,maple,
GrBO1z,stevia,
GrBO1z,agave,
GrBO1z,brownsugar,
GrBO1z,rawsugar,
xdN8Q9,sugar,
xdN8Q9,artificial,
xdN8Q9,honey,
xdN8Q9,maple,
xdN8Q9,stevia,
xdN8Q9,agave,
xdN8Q9,brownsugar,
xdN8Q9,rawsugar,
vNx8Xv,sugar,
vNx8Xv,artificial,
vNx8Xv,honey,
vNx8Xv,maple,
vNx8Xv,stevia,
vNx8Xv,agave,
vNx8Xv,brownsugar,
vNx8Xv,rawsugar,
dY2JPN,sugar,
dY2JPN,artificial,
dY2JPN,honey,
dY2JPN,maple,
dY2JPN,stevia,
dY2JPN,agave,
dY2JPN,brownsugar,
dY2JPN,rawsugar,
MAdjLE,sugar,
MAdjLE,artificial,
MAdjLE,honey,
MAdjLE,maple,
MAdjLE,stevia,
MAdjLE,agave,
MAdjLE,brownsugar,
MAdjLE,rawsugar,
6dQ6xo,sugar,
6dQ6xo,artificial,
6dQ6xo,honey,
6dQ6xo,maple,
6dQ6xo,stevia,
6dQ6xo,agave,
6dQ6xo,brownsugar,
6dQ6xo,rawsugar,
7d97lZ,sugar,
7d97lZ,artificial,
7d97lZ,honey,
7d97lZ,maple,
7d97lZ,stevia,
7d97lZ,agave,
7d97lZ,brownsugar,
7d97lZ,rawsugar,
0EjqPQ,sugar,
0EjqPQ,artificial,
0EjqPQ,honey,
0EjqPQ,maple,
0EjqPQ,stevia,
0EjqPQ,agave,
0EjqPQ,brownsugar,
0EjqPQ,rawsugar,
BGbJD4,sugar,
BGbJD4,artificial,
BGbJD4,honey,
BGbJD4,maple,
BGbJD4,stevia,
BGbJD4,agave,
BGbJD4,brownsugar,
BGbJD4,rawsugar,
9dJYbp,sugar,
9dJYbp,artificial,
9dJYbp,honey,
9dJYbp,maple,
9dJYbp,stevia,
9dJYbp,agave,
9dJYbp,brownsugar,
9dJYbp,rawsugar,
xdNbJ9,sugar,
xdNbJ9,artificial,
xdNbJ9,honey,
xdNbJ9,maple,
xdNbJ9,stevia,
xdNbJ9,agave,
xdNbJ9,brownsugar,
xdNbJ9,rawsugar,
EPbVLl,sugar,
EPbVLl,artificial,
EPbVLl,honey,
EPbVLl,maple,
EPbVLl,stevia,
EPbVLl,agave,
EPbVLl,brownsugar,
EPbVLl,rawsugar,
pLPNQJ,sugar,
pLPNQJ,artificial,
pLPNQJ,honey,
pLPNQJ,maple,
pLPNQJ,stevia,
pLPNQJ,agave,
pLPNQJ,brownsugar,
pLPNQJ,rawsugar,
AlbMLW,sugar,
AlbMLW,artificial,
AlbMLW,honey,
AlbMLW,maple,
AlbMLW,stevia,
AlbMLW,agave,
AlbMLW,brownsugar,
AlbMLW,rawsugar,
EPboPq,sugar,
EPboPq,artificial,
EPboPq,honey,
EPboPq,maple,
EPboPq,stevia,
EPboPq,agave,
EPboPq,brownsugar,
EPboPq,rawsugar,
ylq8yW,sugar,
ylq8yW,artificial,
ylq8yW,honey,
ylq8yW,maple,
ylq8yW,stevia,
ylq8yW,agave,
ylq8yW,brownsugar,
ylq8yW,rawsugar,
J2kEDz,sugar,
J2kEDz,artificial,
J2kEDz,honey,
J2kEDz,maple,
J2kEDz,stevia,
J2kEDz,agave,
J2kEDz,brownsugar,
J2kEDz,rawsugar,
24x9Lg,sugar,
24x9Lg,artificial,
24x9Lg,honey,
24x9Lg,maple,
24x9Lg,stevia,
24x9Lg,agave,
24x9Lg,brownsugar,
24x9Lg,rawsugar,
0EjYb6,sugar,
0EjYb6,artificial,
0EjYb6,honey,
0EjYb6,maple,
0EjYb6,stevia,
0EjYb6,agave,
0EjYb6,brownsugar,
0EjYb6,rawsugar,
ZdRb6a,sugar,
ZdRb6a,artificial,
ZdRb6a,honey,
ZdRb6a,maple,
ZdRb6a,stevia,
ZdRb6a,agave,
ZdRb6a,brownsugar,
ZdRb6a,rawsugar,
WApbdP,sugar,
WApbdP,artificial,
WApbdP,honey,
WApbdP,maple,
WApbdP,stevia,
WApbdP,agave,
WApbdP,brownsugar,
WApbdP,rawsugar,
24xY69,sugar,
24xY69,artificial,
24xY69,honey,
24xY69,maple,
24xY69,stevia,
24xY69,agave,
24xY69,brownsugar,
24xY69,rawsugar,
RzBqWd,sugar,
RzBqWd,artificial,
RzBqWd,honey,
RzBqWd,maple,
RzBqWd,stevia,
RzBqWd,agave,
RzBqWd,brownsugar,
RzBqWd,rawsugar,
RzBqLv,sugar,
RzBqLv,artificial,
RzBqLv,honey,
RzBqLv,maple,
RzBqLv,stevia,
RzBqLv,agave,
RzBqLv,brownsugar,
RzBqLv,rawsugar,
oAV8d5,sugar,
oAV8d5,artificial,
oAV8d5,honey,
oAV8d5,maple,
oAV8d5,stevia,
oAV8d5,agave,
oAV8d5,brownsugar,
oAV8d5,rawsugar,
oAV8OM,sugar,
oAV8OM,artificial,
oAV8OM,honey,
oAV8OM,maple,
oAV8OM,stevia,
oAV8OM,agave,
oAV8OM,brownsugar,
oAV8OM,rawsugar,
AlbYyW,sugar,0
AlbYyW,artificial,0
AlbYyW,honey,1
AlbYyW,maple,0
AlbYyW,stevia,0
AlbYyW,agave,0
AlbYyW,brownsugar,0
AlbYyW,rawsugar,0
KMB4kk,sugar,
KMB4kk,artificial,
KMB4kk,honey,
KMB4kk,maple,
KMB4kk,stevia,
KMB4kk,agave,
KMB4kk,brownsugar,
KMB4kk,rawsugar,
42N0Kd,sugar,
42N0Kd,artificial,
42N0Kd,honey,
42N0Kd,maple,
42N0Kd,stevia,
42N0Kd,agave,
42N0Kd,brownsugar,
42N0Kd,rawsugar,
0Ej0VZ,sugar,0
0Ej0VZ,artificial,1
0Ej0VZ,honey,1
0Ej0VZ,maple,1
0Ej0VZ,stevia,0
0Ej0VZ,agave,1
0Ej0VZ,brownsugar,0
0Ej0VZ,rawsugar,0
rlrQQo,sugar,
rlrQQo,artificial,
rlrQQo,honey,
rlrQQo,maple,
rlrQQo,stevia,
rlrQQo,agave,
rlrQQo,brownsugar,
rlrQQo,rawsugar,
vNx84X,sugar,
vNx84X,artificial,
vNx84X,honey,
vNx84X,maple,
vNx84X,stevia,
vNx84X,agave,
vNx84X,brownsugar,
vNx84X,rawsugar,
OABxLk,sugar,
OABxLk,artificial,
OABxLk,honey,
OABxLk,maple,
OABxLk,stevia,
OABxLk,agave,
OABxLk,brownsugar,
OABxLk,rawsugar,
MAd2V0,sugar,
MAd2V0,artificial,
MAd2V0,honey,
MAd2V0,maple,
MAd2V0,stevia,
MAd2V0,agave,
MAd2V0,brownsugar,
MAd2V0,rawsugar,
8dpbGk,sugar,
8dpbGk,artificial,
8dpbGk,honey,
8dpbGk,maple,
8dpbGk,stevia,
8dpbGk,agave,
8dpbGk,brownsugar,
8dpbGk,rawsugar,
zKQ8ja,sugar,
zKQ8ja,artificial,
zKQ8ja,honey,
zKQ8ja,maple,
zKQ8ja,stevia,
zKQ8ja,agave,
zKQ8ja,brownsugar,
zKQ8ja,rawsugar,
YZzBLJ,sugar,0
YZzBLJ,artificial,0
YZzBLJ,honey,0
YZzBLJ,maple,1
YZzBLJ,stevia,0
YZzBLJ,agave,0
YZzBLJ,brownsugar,0
YZzBLJ,rawsugar,0
QABNdl,sugar,0
QABNdl,artificial,1
QABNdl,honey,0
QABNdl,maple,0
QABNdl,stevia,0
QABNdl,agave,0
QABNdl,brownsugar,0
QABNdl,rawsugar,0
8dpbko,sugar,
8dpbko,artificial,
8dpbko,honey,
8dpbko,maple,
8dpbko,stevia,
8dpbko,agave,
8dpbko,brownsugar,
8dpbko,rawsugar,
XeB6Ee,sugar,
XeB6Ee,artificial,
XeB6Ee,honey,
XeB6Ee,maple,
XeB6Ee,stevia,
XeB6Ee,agave,
XeB6Ee,brownsugar,
XeB6Ee,rawsugar,
KMBroK,sugar,
KMBroK,artificial,
KMBroK,honey,
KMBroK,maple,
KMBroK,stevia,
KMBroK,agave,
KMBroK,brownsugar,
KMBroK,rawsugar,
24x9rg,sugar,
24x9rg,artificial,
24x9rg,honey,
24x9rg,maple,
24x9rg,stevia,
24x9rg,agave,
24x9rg,brownsugar,
24x9rg,rawsugar,
dY2JjD,sugar,
dY2JjD,artificial,
dY2JjD,honey,
dY2JjD,maple,
dY2JjD,stevia,
dY2JjD,agave,
dY2JjD,brownsugar,
dY2JjD,rawsugar,
LdMjyz,sugar,
LdMjyz,artificial,
LdMjyz,honey,
LdMjyz,maple,
LdMjyz,stevia,
LdMjyz,agave,
LdMjyz,brownsugar,
LdMjyz,rawsugar,
9dJYM1,sugar,
9dJYM1,artificial,
9dJYM1,honey,
9dJYM1,maple,
9dJYM1,stevia,
9dJYM1,agave,
9dJYM1,brownsugar,
9dJYM1,rawsugar,
kYR4rj,sugar,
kYR4rj,artificial,
kYR4rj,honey,
kYR4rj,maple,
kYR4rj,stevia,
kYR4rj,agave,
kYR4rj,brownsugar,
kYR4rj,rawsugar,
pLPN7q,sugar,
pLPN7q,artificial,
pLPN7q,honey,
pLPN7q,maple,
pLPN7q,stevia,
pLPN7q,agave,
pLPN7q,brownsugar,
pLPN7q,rawsugar,
6dQ0eO,sugar,1
6dQ0eO,artificial,0
6dQ0eO,honey,0
6dQ0eO,maple,0
6dQ0eO,stevia,0
6dQ0eO,agave,0
6dQ0eO,brownsugar,0
6dQ0eO,rawsugar,1
42NlLd,sugar,
42NlLd,artificial,
42NlLd,honey,
42NlLd,maple,
42NlLd,stevia,
42NlLd,agave,
42NlLd,brownsugar,
42NlLd,rawsugar,
LdMxaj,sugar,
LdMxaj,artificial,
LdMxaj,honey,
LdMxaj,maple,
LdMxaj,stevia,
LdMxaj,agave,
LdMxaj,brownsugar,
LdMxaj,rawsugar,
BGbJZ4,sugar,
BGbJZ4,artificial,
BGbJZ4,honey,
BGbJZ4,maple,
BGbJZ4,stevia,
BGbJZ4,agave,
BGbJZ4,brownsugar,
BGbJZ4,rawsugar,
J2kER7,sugar,
J2kER7,artificial,
J2kER7,honey,
J2kER7,maple,
J2kER7,stevia,
J2kER7,agave,
J2kER7,brownsugar,
J2kER7,rawsugar,
eBxgQO,sugar,1
eBxgQO,artificial,1
eBxgQO,honey,1
eBxgQO,maple,1
eBxgQO,stevia,0
eBxgQO,agave,0
eBxgQO,brownsugar,1
eBxgQO,rawsugar,0
J2kELz,sugar,1
J2kELz,artificial,0
J2kELz,honey,0
J2kELz,maple,0
J2kELz,stevia,0
J2kELz,agave,0
J2kELz,brownsugar,0
J2kELz,rawsugar,0
LdMjqJ,sugar,
LdMjqJ,artificial,
LdMjqJ,honey,
LdMjqJ,maple,
LdMjqJ,stevia,
LdMjqJ,agave,
LdMjqJ,brownsugar,
LdMjqJ,rawsugar,
oAVNeM,sugar,
oAVNeM,artificial,
oAVNeM,honey,
oAVNeM,maple,
oAVNeM,stevia,
oAVNeM,agave,
oAVNeM,brownsugar,
oAVNeM,rawsugar,
oAVZ95,sugar,
oAVZ95,artificial,
oAVZ95,honey,
oAVZ95,maple,
oAVZ95,stevia,
oAVZ95,agave,
oAVZ95,brownsugar,
oAVZ95,rawsugar,
eBxGvE,sugar,
eBxGvE,artificial,
eBxGvE,honey,
eBxGvE,maple,
eBxGvE,stevia,
eBxGvE,agave,
eBxGvE,brownsugar,
eBxGvE,rawsugar,
g5NPYO,sugar,
g5NPYO,artificial,
g5NPYO,honey,
g5NPYO,maple,
g5NPYO,stevia,
g5NPYO,agave,
g5NPYO,brownsugar,
g5NPYO,rawsugar,
xdNbxo,sugar,
xdNbxo,artificial,
xdNbxo,honey,
xdNbxo,maple,
xdNbxo,stevia,
xdNbxo,agave,
xdNbxo,brownsugar,
xdNbxo,rawsugar,
zKQ8ZZ,sugar,
zKQ8ZZ,artificial,
zKQ8ZZ,honey,
zKQ8ZZ,maple,
zKQ8ZZ,stevia,
zKQ8ZZ,agave,
zKQ8ZZ,brownsugar,
zKQ8ZZ,rawsugar,
rlrQxl,sugar,
rlrQxl,artificial,
rlrQxl,honey,
rlrQxl,maple,
rlrQxl,stevia,
rlrQxl,agave,
rlrQxl,brownsugar,
rlrQxl,rawsugar,
VZ1W8N,sugar,
VZ1W8N,artificial,
VZ1W8N,honey,
VZ1W8N,maple,
VZ1W8N,stevia,
VZ1W8N,agave,
VZ1W8N,brownsugar,
VZ1W8N,rawsugar,
WAp6PN,sugar,
WAp6PN,artificial,
WAp6PN,honey,
WAp6PN,maple,
WAp6PN,stevia,
WAp6PN,agave,
WAp6PN,brownsugar,
WAp6PN,rawsugar,
DVvo9l,sugar,0
DVvo9l,artificial,0
DVvo9l,honey,0
DVvo9l,maple,0
DVvo9l,stevia,0
DVvo9l,agave,0
DVvo9l,brownsugar,0
DVvo9l,rawsugar,1
ylqAdB,sugar,
ylqAdB,artificial,
ylqAdB,honey,
ylqAdB,maple,
ylqAdB,stevia,
ylqAdB,agave,
ylqAdB,brownsugar,
ylqAdB,rawsugar,
rlrQP2,sugar,
rlrQP2,artificial,
rlrQP2,honey,
rlrQP2,maple,
rlrQP2,stevia,
rlrQP2,agave,
rlrQP2,brownsugar,
rlrQP2,rawsugar,
EPbo0L,sugar,
EPbo0L,artificial,
